Prest.,Atleta,Anno,Società,Città,Data
2:28.19,MASSIMELLI Giorgio,59,A.S.D.  C.U.S. GENOVA,Genova,15/02/2014
2:28.19,CISSE Kalilou,94,G.S.SELF ATL. MONTANARI GRUZZA,Padova,24/01/2016
2:28.20,SEVESO Mattia,01,ATL.  CENTO TORRI PAVIA,Padova,07/01/2017
2:28.22,RASO Matteo,98,GEAS ATLETICA,Parma,25/01/2014
2:28.22,MOSER Luciano,53,ATLETICA CLARINA TRENTINO,Ancona,25/02/2018
2:28.25,GARGIULO Luca,64,NUOVA ATLETICA DAL FRIULI,Padova,13/02/2016
2:28.29,GANINO Matteo,69,RUNNERS TERMOLI,Ancona,28/02/2016
2:28.30,VITTORINI Francesco pio,95,TECNO ADRIATLETICA MARCHE,Ancona,22/01/2011
2:28.30,SANTORI Mario,57,A.ATL. FABRIANO,Ancona,29/03/2016
2:28.31,CALLIGARIS Andrea,67,VIRTUS ESTE VALBONA,Ancona,28/02/2016
2:28.32,CURCIO Dario,80,A. P. D.  HIPPOS CAMPI FLEGREI,Napoli,24/01/2016
2:28.32,BIESTA Fulvio stefano,66,ATLETICA CANAVESANA,Ancona,28/02/2016
2:28.36,MOLINARI Lorenzo,02,A.S.D. PONTEVECCHIO BOLOGNA,Parma,02/02/2019
2:28.39,BORSA Roberto,70,ATL. CASSANO D'ADDA,Ancona,28/02/2016
2:28.44,DEPLANO Luigi,56,CAMBIASO RISSO RUNNING TEAM GE,Genova,15/02/2014
2:28.45,ALFANO Francesco,94,ATLETICA MAGNA GRAECIA,Napoli Palavesuvio,19/02/2011
2:28.46,DEPLANO Luigi,56,CAMBIASO RISSO RUNNING TEAM GE,Genova,22/02/2014
2:28.46,ZORAT Matteo,03,ATLETICA MONFALCONE,Padova,19/01/2020
2:28.51,REBUGHINI Michele,06,POL. SAN LUIGI CODOGNO ASD,Parma,12/02/2023
2:28.57,DEPLANO Luigi,56,CAMBIASO RISSO RUNNING TEAM GE,Genova,25/01/2014
2:28.59,BORRELLI Francesco,93,A.S.D. POLISPORTIVA ASTRO 2000,Napoli Ponticelli,18/01/2009
2:28.59,CURCIO Dario,80,A. P. D.  HIPPOS CAMPI FLEGREI,Napoli,17/01/2016
2:28.59,SARDI Daniele,00,ACSI ATLETICA SPORT TOSCANA,Firenze,05/02/2016
2:28.61,CISTERNINO Marco,58,ASD APULIATHLETICA,Ancona,28/02/2016
2:28.61,FERRETTI Federico,02,GRUPPO CITTA' DI GENOVA,Parma,13/01/2019
2:28.62,DE NADAI Andrea,92,ATL.LIB.'TONON' S.P.A VITTORIO,Padova,09/02/2008
2:28.63,MALIH Mohamed,91,ASD LA GALLA PONTEDERA ATL.,Firenze,17/02/2009
2:28.63,SGOTTI Dario,70,ATLETICA LONATO,Padova,13/01/2018
2:28.63,NOCITA Riccardo,04,ATL. GAVIRATE,Padova,25/01/2020
2:28.65,GEISER Konrad,47,SPORTCLUB MERAN ASV,Ancona,01/03/2015
